i,urlpath,Username,Country,State,City,img_url,review_count
95,/USA/Arizona/Phoenix/KateSpade,KateSpade,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:da1cbd34-879d-45a7-bace-b031a5677821/73C1A2B0-F139-413F-B0E6-514C4F0537FD.jpeg,0
96,/USA/Arizona/Phoenix/Merisasmith,Merisasmith,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:cdb08091-a0cc-4411-ac99-3e3d9d6286ad/20200721_190346.jpg,19
97,/USA/Arizona/Phoenix/skyephx,skyephx,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:11eebb15-df0a-4fef-9bbf-dc36043f3009/IMG_2743.jpg,4
98,/USA/Arizona/Phoenix/EmmaElliott,EmmaElliott,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e9d510e6-202d-4247-9584-5b403011f84e/773bf53c-78f5-4d69-b918-2759d7d56a2f.jpeg,0
99,/USA/Arizona/Phoenix/KhloeBanks121,KhloeBanks121,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:0674e372-22df-423b-8e80-32cc9d380422/Snapchat-1922448843.jpg,0
100,/USA/Arizona/Phoenix/Leticiaboo,Leticiaboo,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e1cd48ca-5ff2-4c4b-be69-8c36ba385348/777717C0-20D7-40D5-B330-C85CE052BF35.jpeg,0
101,/USA/Arizona/Phoenix/EmmaBailey,EmmaBailey,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:0d6bd6e0-6752-4192-a711-0caed1147127/D1066977-5834-4C38-92C1-641FF806B07B.jpeg,10
102,/USA/Arizona/Phoenix/sydneywilder,sydneywilder,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:dde79789-98d5-4533-ac88-9f4781b6afb3/Syd4.jpg,6
103,/USA/Arizona/Phoenix/BrownEyedclass,BrownEyedclass,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:734f3cfd-61e2-4026-a586-6a8c4dbcf507/A5EFC37C-DC43-489F-A0F0-02B0842F37B1.jpeg,3
104,/USA/Arizona/Phoenix/taylor4u,taylor4u,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:9bdb81ec-503e-4860-bf1d-e5dde5cd0eed/B61913AC-F2DA-4210-828F-10AD60FAEC04.jpeg,2
105,/USA/Arizona/Phoenix/marissaskye,marissaskye,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4569acb6-8732-4545-a302-cf6b19447b4d/872797EF-E884-47C9-9785-8AF88AA611DC.jpeg,4
106,/USA/Arizona/Phoenix/Carmenstarrxoxo,Carmenstarrxoxo,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:24efe44e-2969-4aa3-ae17-0f0347b2591b/131rsb.jpg,16
107,/USA/Arizona/Phoenix/TinyXoXoTiff,TinyXoXoTiff,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4cde4883-58df-45e3-b468-265494d9eb78/2D6E4FA6-9A5A-4110-BD8F-64498B5110D4.jpeg,41
108,/USA/Arizona/Phoenix/BrittaniCox,BrittaniCox,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:bc8de347-4f8d-4a08-b864-66ae226bf016/Snapchat-340730949~2.jpg,3
109,/USA/Arizona/Phoenix/TiffanySparkz,TiffanySparkz,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:caf1117d-6e8d-495d-81fa-3ae91c8ee76a/A071D6DA-DB63-4F5E-BCEA-4D43CE18A8DA.jpeg,2
110,/USA/Arizona/Phoenix/Prettykimmy94,Prettykimmy94,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:613d77ed-35fa-4bd5-a8d9-99794d5cf41b/E5CBE4F3-415E-4A9D-A70C-5671CF0CCB5D.jpeg,6
111,/USA/Arizona/Phoenix/Petite_mellisa,Petite_mellisa,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:b8559950-aeba-4a3d-b826-ff9722aa96b5/1DF22112-E30E-45F5-BF37-4640DA69686A.jpeg,9
112,/USA/Arizona/Phoenix/Infinity_love,Infinity_love,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3cfee576-7ee4-402d-bdb8-9d335d106485/3EFB1FB5-75EE-40EF-8B94-0BCFB5744725.jpeg,2
113,/USA/Arizona/Phoenix/MyaLuvsYou,MyaLuvsYou,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a0384878-b3c7-4f28-b236-d0067fa5d995/C7194C02-E464-4E5C-918E-36B5F8B48AF9.jpeg,12
114,/USA/Arizona/Phoenix/ErikaKhalifaLove,ErikaKhalifaLove,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:8ed2c523-8a2e-4fa8-bd2b-f58a9e89b232/2B9445FB-8FE0-4F5A-9DB0-9D2007268508.jpeg,17
115,/USA/Arizona/Phoenix/JuicyJennyxxx,JuicyJennyxxx,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4b3e0427-e9af-4960-8364-51ba5b16c6b7/4E7D664B-EDFF-4CFF-9BD1-7A7BFDC27220.jpeg,0
116,/USA/Arizona/Phoenix/LeaMarieXXX,LeaMarieXXX,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:f26e37e9-fcd3-4e28-887e-7a453e3e1837/F6CE38A2-9EFC-43EC-AA80-0277652BCE18.jpeg,0
117,/USA/Arizona/Phoenix/MsAlina,MsAlina,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:68911a5d-31fe-4721-a019-11b1eb4bf8b9/IMG_8703.JPG,49
118,/USA/Arizona/Phoenix/Adriannalove77,Adriannalove77,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:49f13b02-6286-4d0e-a78a-3772b70a26c8/63A70967-6ED1-4FE9-86C2-D4BDFBDF6B5A.jpeg,0
119,/USA/Arizona/Phoenix/Faylynn,Faylynn,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:96e4992d-de00-483f-80bc-4b02f0d284dd/D8157569-DBFA-4445-A13D-4DB171A161C4.jpeg,14
120,/USA/Arizona/Phoenix/KarlyK,KarlyK,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e3464f1b-3d12-42df-a290-b48db255f3b3/6BAD8048-7BFE-4C19-A392-25979718EC74.jpeg,4
121,/USA/Arizona/Phoenix/Tyra,Tyra,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:440b3122-b828-4f38-ae3a-4ab06a9e1719/44F93608-22B8-4144-962C-3B78E1171E3C.jpeg,13
122,/USA/Arizona/Phoenix/TiffanyDiamond,TiffanyDiamond,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:b075476f-cac7-422d-86e6-b39b47328a86/177F4915-4AD3-46D6-85CA-4D560F6CE59F.jpeg,61
123,/USA/Arizona/Phoenix/DateAriaOwens,DateAriaOwens,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3c2a5d1d-14ad-49ed-b1bd-2ed17e6d9716/4E84E921-C6A9-4089-940B-9FBCB1A2350A.jpeg,3
124,/USA/Arizona/Phoenix/MarissaDeMarco,MarissaDeMarco,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:88755183-9d2a-4a19-b3cc-7f0e3a7e2b71/855A97B8-B578-4CE7-B2C5-48EFA8989B38.jpeg,1
125,/USA/Arizona/Phoenix/MistressAilithAstra,MistressAilithAstra,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:9fd081d2-8c77-45ba-bd5c-47b9c4e47411/Facetune_13-01-2020-15-36-55.jpeg,3
126,/USA/Arizona/Phoenix/katelinville,katelinville,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:87d28b10-fca0-4ffc-a18a-8e9833d6b0cf/IMG_3793.jpg,15
127,/USA/Arizona/Phoenix/EXxoticdesiree,EXxoticdesiree,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:0cb55f5d-4bde-487a-9dc7-e8a188155585/D8E1BA48-36F5-4D93-958B-CFE01C1015D8.jpeg,0
128,/USA/Arizona/Phoenix/aspen.winters,aspen.winters,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:babee4e6-1583-4b8c-8c69-9ac649883598/northern-virginia-female-escorts_677643_1222756-m.jpg,42
129,/USA/Arizona/Phoenix/Badyellowbone,Badyellowbone,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a633088a-b963-4121-bf2e-3f530c639aa8/E0617977-BCE5-4B8D-B2DB-D9F88CCE55BE.jpeg,3
130,/USA/Arizona/Phoenix/BettieBrunetti,BettieBrunetti,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:5c2bf6e2-d94c-495d-8bc9-8ff946c723d4/IMG_0501_Facetune_29-04-2020-22-13-34.JPG,11
131,/USA/Arizona/Phoenix/Robyngrace,Robyngrace,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:daadcfae-1a6a-43ca-ba73-d957a1a349a4/IMG_0362.JPG,2
132,/USA/Arizona/Phoenix/ShylaaBaby,ShylaaBaby,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:2b4a03a4-9fa3-4f9f-9feb-5c0b905cd647/Image-1(13).jpg,41
133,/USA/Arizona/Phoenix/LeahBabey,LeahBabey,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7e26d90c-3dbf-42a3-8654-7cb904b9827d/506C1FDA-E762-4FF4-915C-EB58FCEA496F.png,0
134,/USA/Arizona/Phoenix/Kristilove,Kristilove,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4ff615ea-c4a2-4b06-81f6-a70e2e506293/20190413_052235.jpg,1
135,/USA/Arizona/Phoenix/DinahMite,DinahMite,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:74c4f1ad-46ed-4965-b5f8-78c9556e2897/043AB6F9-7504-4134-8A4C-EE34DC8F97A2.jpeg,24
136,/USA/Arizona/Phoenix/Luxe_Marlowe,Luxe_Marlowe,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6f9977b8-13a3-4a46-b327-c850c1847d47/EC213F09-0B3B-49B3-A826-092F626965B2.jpeg,30
137,/USA/Arizona/Phoenix/Jayderosee,Jayderosee,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:15b3b730-ec2f-48f8-b21d-616b75b6bd0e/BF6553A9-05BC-4A63-BB0E-908EF4AB10BD.png,1
138,/USA/Arizona/Phoenix/giageneve,giageneve,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a7e0cd2e-f9ac-494d-8ad4-59dd75a45873/2D868925-7CC3-4FE3-B32F-24E1DDC9EADA.jpeg,8
139,/USA/Arizona/Phoenix/VictoriaaMartell,VictoriaaMartell,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7aa00302-f879-4a72-8211-a135fd080a1b/1338642B-10E1-4A80-8B5B-22DB4D41C0BB.jpeg,0
140,/USA/Arizona/Phoenix/ParisLoves,ParisLoves,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a317d94a-f11b-4650-8973-5deb245cc971/Title%20(3).jpg,9
141,/USA/Arizona/Phoenix/JewelzLove,JewelzLove,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:303eab7a-963a-45b8-9ea4-05757eebc649/BeautyPlus_20200722225155661_save.jpg,11
142,/USA/Arizona/Phoenix/Xoxobrooklynbby,Xoxobrooklynbby,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c6c3fe22-6218-4265-834a-5986c20ae1c1/53AB4DE0-3B85-4540-9458-262856DE9C8C.jpeg,13
143,/USA/Arizona/Phoenix/ThickVanilla,ThickVanilla,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:df007f7c-59b2-432e-bf73-d332a8f38146/EAEE8F88-088C-4D56-8BF3-5EDF80B94FF5.jpeg,93
144,/USA/Arizona/Phoenix/AvaNova,AvaNova,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:2c3bf5b8-8a30-4a05-ad89-f099c1959788/ZYP_3833-Edit-Recovered.jpg,1
145,/USA/Arizona/Phoenix/Prettynessa23,Prettynessa23,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:89ed0db2-645c-4572-a73c-c45090eb5ee8/85FAF855-8EED-4B95-BB30-234CC6705B03.jpeg,22
146,/USA/Arizona/Phoenix/Bentleymarieaz,Bentleymarieaz,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e83d672a-b4f3-4a35-a761-0e3779f7be88/20200420_231826.jpg,3
147,/USA/Arizona/Phoenix/Kyra_kreamy,Kyra_kreamy,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:21c2d782-9a73-486c-8770-ed921ebeedc5/AB614A1F-B317-4CD9-ACD8-2D9E2D0AFFE5.jpeg,1
148,/USA/Arizona/Phoenix/JessicaJames,JessicaJames,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4c02b182-50f2-42d4-92bf-df1078aeeb40/1601595186816.jpg,11
149,/USA/Arizona/Phoenix/Kaylamichelle,Kaylamichelle,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:febf16cf-c057-419b-a779-066b0c70603b/1175F536-4A59-46A6-8DDA-5DC7675D2EE3.jpeg,9
150,/USA/Arizona/Phoenix/Akirayano,Akirayano,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d0ef61ed-e8b1-4ce4-92be-9a6e84a5342d/B3299DD0-C10C-409A-A7B5-4F17E9FA50DD.jpeg,10
151,/USA/Arizona/Phoenix/Camiilaaxoxo,Camiilaaxoxo,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:98f54ba6-061c-4a52-b9cf-0f37e7a0a666/BC2447A5-1C8B-4B3A-8C53-219B644AAC47.jpeg,0
152,/USA/Arizona/Phoenix/Carmenceo,Carmenceo,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a90a8f6c-d16a-4803-938c-c1dd46b4ca53/3FDE0B20-6B81-4BE4-928B-1304137840B7.jpeg,1
153,/USA/Arizona/Phoenix/SpoiledSophie,SpoiledSophie,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4e7c46fa-0b7e-4dcf-bb4e-7c2584b1ce0b/UvvxAGY.jpg,16
154,/USA/Arizona/Phoenix/Jadaloves27,Jadaloves27,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c43f46b6-556b-4073-98bb-a09fa18c13fc/3AF3AAA8-02D3-4C5E-AA63-A40B7E2B9AC3.jpeg,9
155,/USA/Arizona/Phoenix/SpiicyPiscesXoXo,SpiicyPiscesXoXo,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3adf22e0-a498-4df6-bd1b-f5fe60ef1d43/A6474920-BA7F-4A6E-9707-EB3797FE1236.jpeg,0
156,/USA/Arizona/Phoenix/Olena,Olena,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:748f7841-27ab-45c0-8720-fed1d4ee3ccf/7cd63080f3f9da3d46d639691996f458.jpg,8
157,/USA/Arizona/Phoenix/MarvelousMichelle,MarvelousMichelle,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:92bd6b25-8853-4ff3-8d0f-329a2cce80a1/9D329A09-D486-4F3B-ADAC-10D6BFB8096E.jpeg,1
158,/USA/Arizona/Phoenix/MiaLuna4you,MiaLuna4you,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6e3d84b4-f95b-4e65-9f3a-a7dcf91d7e5a/Mia2-eyesblurred.jpg,1
159,/USA/Arizona/Phoenix/DemiMarie,DemiMarie,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4a499b39-fd21-43c2-9aa2-f37eb65663bc/EROS%20NEW%203.jpg,8
160,/USA/Arizona/Phoenix/NiaaLove,NiaaLove,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:798daa40-c5ca-4038-ba9f-aa2b496acd4e/37CFA81B-AE5A-449E-8610-D79A1ED0D578.jpeg,19
161,/USA/Arizona/Phoenix/AndreaGrey,AndreaGrey,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:fcf92ec9-be20-4772-b6e0-24c369055274/03F36895-8930-4434-92BE-478A317A36ED.jpeg,3
162,/USA/Arizona/Phoenix/SliceofSicily,SliceofSicily,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:15ad9620-cf35-48e4-bf3e-d43e49a771ee/F74B5DCB-F2C7-4F98-8EE8-B3AB2EAD2624.jpeg,0
163,/USA/Arizona/Phoenix/Autumnridge18,Autumnridge18,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:25a10ec1-b781-45a4-9519-aa4cad63bc62/DF0F7A67-03CE-474A-8CDD-9D4E4A37209D.jpeg,7
164,/USA/Arizona/Phoenix/Sincere_seduction,Sincere_seduction,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:5bd628ef-6751-4ba7-8357-1820c9aa7c42/9824C6DF-C83B-49F0-824F-A28BE4633587.jpeg,3
165,/USA/Arizona/Phoenix/Destiny99,Destiny99,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:afd6f4d0-631f-4639-8d28-ff47372ff5fd/received_1525212077643627.jpeg,13
166,/USA/Arizona/Phoenix/SummerBandikaz,SummerBandikaz,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:446c98e2-8163-4df7-b193-c9e041e3f8a1/Snapchat-1904043675.jpg,0
167,/USA/Arizona/Phoenix/Asiangoddess,Asiangoddess,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:09ab0ce8-2150-4db0-a153-b9548f67cdab/3B9AC1BA-23D8-472A-85A7-6D311C6EFC8F.jpeg,9
168,/USA/Arizona/Phoenix/Persuasion0,Persuasion0,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:03960b29-b7d3-4642-a60a-98e661a64f92/5BD37999-574A-4922-920E-BC8E740E0AF7.jpeg,2
169,/USA/Arizona/Phoenix/Elyseb,Elyseb,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d068bc71-a528-4a83-957d-296c712e7c4d/C02B98FF-FFCB-4660-96B3-394E31F25D09.jpeg,4
170,/USA/Arizona/Phoenix/ClaireRose,ClaireRose,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3166d5a9-52b9-4644-85eb-bcc6efefaa8d/2020-07-20-164121_011.jpg,22
171,/USA/Arizona/Phoenix/thenikkiharper,thenikkiharper,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e9e6df88-7c88-4a83-b26e-3e8cb89ab10b/0A26D47C-273B-435F-93E5-A71F6EBF4329.jpeg,2
172,/USA/Arizona/Phoenix/SexiiSabriina,SexiiSabriina,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:9332dd7b-ef70-43c5-93bf-3b4939ac793c/IMG_0283.jpg,1
173,/USA/Arizona/Phoenix/HeavenlyJazz,HeavenlyJazz,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:70794fe2-061c-4078-b72b-566cf29687c5/817BFCD1-7125-45EE-9CF6-8625C1652883.jpeg,9
174,/USA/Arizona/Phoenix/Tesst0215,Tesst0215,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:12b2b1f6-075e-48a3-b311-4a9ba3c9d6d5/0B7966BC-E800-4EE1-A90B-8C71A2A16EBE.jpeg,2
175,/USA/Arizona/Phoenix/RyanKennedy,RyanKennedy,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a3067523-285a-4f87-a19a-6b2b36dcd405/IMG_2135.jpg,2
176,/USA/Arizona/Phoenix/ferrari,ferrari,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:dd4fe1f1-4d54-42a2-86cd-9f72c6ddbb0f/78B90E08-03B6-4468-912E-A1E0E575F833.jpeg,1
177,/USA/Arizona/Phoenix/Natalie415,Natalie415,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7c6a8a50-490c-42be-9467-9f5871cf4017/ACFF6482-91DC-4FBA-90CA-FC3A8A34A9B0.jpeg,20
178,/USA/Arizona/Phoenix/Abby,Abby,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6d91e155-2de3-45ad-85f4-09c303955bbb/321F3FA3-E55A-4B32-8615-ED76125812E6.jpeg,4
179,/USA/Arizona/Phoenix/LilithGilman,LilithGilman,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a4423ce5-d0a6-4404-9d4f-5cde92b026f1/1217_lillith_149%20(1).jpg,0
180,/USA/Arizona/Phoenix/Foreignselina,Foreignselina,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:0a75da91-4fc3-42d8-9d86-2def137d6618/E87304C6-08CB-4FBB-A891-BE294305A5ED.jpeg,0
181,/USA/Arizona/Phoenix/MillieRosee,MillieRosee,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d1f60363-1892-4947-8488-09397d965e97/B9D5D850-A3E4-4A46-9FC9-E16104781F1B.jpeg,28
182,/USA/Arizona/Phoenix/PrettyValerie,PrettyValerie,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:b7dddc26-1c50-4d0c-8be8-bdea68c4873d/871D4D57-4CD9-42FF-BF65-DED6B5A13CE5.jpeg,1
183,/USA/Arizona/Phoenix/KelliBunny20,KelliBunny20,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:96feeb1c-1b15-4f8a-80ac-0f056b81969f/8C8533C0-1858-4DF8-AE86-8A55830A40A2.jpeg,1
184,/USA/Arizona/Phoenix/LenaDavis,LenaDavis,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:33745346-1f8c-45d7-979c-d6bb2339eacd/DavisLena1.jpg,7
185,/USA/Arizona/Phoenix/Urmainobsession,Urmainobsession,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:5f77247a-a5db-4c79-a976-c24001dbe75d/7C4A5695-92F8-491C-AA94-430D4276160B.jpeg,3
186,/USA/Arizona/Phoenix/Honeysugasweet,Honeysugasweet,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:965f1cbe-7081-4403-9f86-ca362da8bebe/89AF9211-0800-4580-BC94-52E4F0EC4F8D.jpeg,4
187,/USA/Arizona/Phoenix/Honey111,Honey111,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:5a51c88c-bf8c-48b6-82cf-e338e67d0690/2004E0ED-E80F-47A9-ACDA-47EF098577C8.jpeg,10
188,/USA/Arizona/Phoenix/GoddessJezebel,GoddessJezebel,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:29581eec-aff0-4c9c-9918-4e8ea0af9e91/DSC_0107blur.jpg,9
189,/USA/Arizona/Phoenix/Sevah,Sevah,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e814050c-0b3d-44b3-8476-470fd8602d78/0771BFD9-C91E-4E75-ACCC-F62E436A5BD3.jpeg,3
190,/USA/Arizona/Phoenix/indiarose,indiarose,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:9c65d552-c332-4528-8430-84a81ca2ae87/2D6EFE0E-3BE0-4C69-B77D-5561B76919DB.jpeg,2
191,/USA/Arizona/Phoenix/ryleereigh,ryleereigh,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:b3bba66e-c8aa-4133-b107-4bebbb431f14/Rylee%20Reigh%204.jpg,0
192,/USA/Arizona/Phoenix/Mehganlove4502,Mehganlove4502,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:43811e86-3dea-4a76-9379-a6137f1ed808/1B571F63-3C91-493C-BA8D-D442E2B7385C.jpeg,0
193,/USA/Arizona/Phoenix/Drippn_honey,Drippn_honey,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:92788108-7c5b-4190-80a9-df9be1b97424/24B8DE9E-FA7B-401A-935B-B8F41A557CDC.jpeg,1
194,/USA/Arizona/Phoenix/Tsniyah,Tsniyah,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:292fd317-fec2-4596-8742-5b21001b5e61/C599953C-D60D-45DA-850C-2AA3B36491FD.jpeg,2
195,/USA/Arizona/Phoenix/Kristinababyy,Kristinababyy,USA,Arizona,Phoenix,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:8a213023-634b-43f5-9c9a-bf9d6944729c/9A3FD740-4F29-4613-A3A1-F26B7A82957E.jpeg,0
